City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
339,Belyy Yar,RU,53.6039,91.3903,37.85,93,75,0.0,light intensity shower rain
340,San Lorenzo,PY,-25.3333,-57.5333,77.94,83,75,3.44,broken clouds
341,Basoko,CD,1.2391,23.616,79.34,70,38,3.13,light rain
342,Florence,IT,43.7667,11.25,58.68,50,20,6.91,few clouds
343,Cabuyaro,CO,4.2817,-72.794,77.94,81,100,8.34,overcast clouds
344,Kenora,CA,49.8167,-94.4337,36.57,60,40,8.05,scattered clouds
345,Whitehorse,CA,60.7161,-135.0538,30.09,64,20,13.8,few clouds
346,Altamira,BR,-3.2033,-52.2064,87.89,70,75,5.75,broken clouds
347,Tigzirt,DZ,36.8886,4.1198,56.88,82,96,20.87,overcast clouds
348,Aboso,GH,5.3617,-1.9473,87.51,62,90,6.71,light rain
349,Mountain Home,US,43.133,-115.6912,42.28,100,100,13.8,light rain
350,Santa Rosalia,MX,27.3167,-112.2833,66.69,46,0,4.09,clear sky
351,Jiayuguan,CN,39.8167,98.3,49.55,16,0,5.73,clear sky
352,Crossville,US,35.949,-85.0269,63.48,25,0,10.36,clear sky
353,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,56,92,6.33,overcast clouds
354,Te Anau,NZ,-45.4167,167.7167,56.35,92,100,2.21,overcast clouds
355,Levelland,US,33.5873,-102.378,60.42,40,72,13.18,broken clouds
356,Lorengau,PG,-2.0226,147.2712,80.28,81,100,10.69,moderate rain
357,Kalmunai,LK,7.4167,81.8167,80.55,77,64,7.29,broken clouds
358,Port Keats,AU,-14.25,129.55,81.63,73,14,3.24,few clouds
359,Dovers,VC,12.8833,-61.1833,85.59,68,18,15.43,few clouds
360,Plettenberg Bay,ZA,-34.0527,23.3716,62.35,87,15,7.92,few clouds
361,Zalantun,CN,48.0,122.7167,32.52,94,100,13.73,snow
362,Puerto Escondido,MX,15.85,-97.0667,83.23,74,0,9.22,clear sky
363,Aldan,RU,58.6031,125.3894,11.25,95,100,6.87,light snow
364,Rimouski,CA,48.4488,-68.524,35.28,73,75,10.38,broken clouds
365,Aklavik,CA,68.2191,-135.0107,-12.89,86,99,12.1,overcast clouds
366,Rumonge,BI,-3.9736,29.4386,73.18,85,91,3.15,light rain
367,Brae,GB,60.3964,-1.353,37.58,62,100,21.16,overcast clouds
368,Hofn,IS,64.2539,-15.2082,30.22,80,100,9.22,overcast clouds
369,Raudeberg,NO,61.9875,5.1352,34.47,78,100,24.58,overcast clouds
370,Marquette,US,46.5333,-87.6335,33.82,94,100,5.03,light snow
371,Chimbote,PE,-9.0853,-78.5783,74.66,71,100,9.19,overcast clouds
372,Pemba,MZ,-12.974,40.5178,81.3,78,20,4.61,thunderstorm
373,Aden,YE,12.7794,45.0367,82.85,66,0,12.17,clear sky
374,Iquitos,PE,-3.7481,-73.2472,84.24,65,75,4.61,broken clouds
375,The Pas,CA,53.8251,-101.2541,35.62,75,0,16.11,clear sky
376,Atar,MR,20.5169,-13.0499,86.02,24,0,15.95,clear sky
377,Los Andes,CL,-32.8337,-70.5983,82.0,19,0,7.0,clear sky
378,Safaga,EG,26.7292,33.9365,80.91,34,43,10.92,scattered clouds
379,Saint Anthony,US,45.0205,-93.218,39.97,84,100,9.22,overcast clouds
380,Yulara,AU,-25.2406,130.9889,66.04,24,0,5.75,clear sky
381,Port Lincoln,AU,-34.7333,135.8667,62.06,85,4,11.45,clear sky
382,Cayenne,GF,4.9333,-52.3333,83.08,1,100,10.36,overcast clouds
383,Bengkulu,ID,-3.8004,102.2655,76.82,84,86,4.45,overcast clouds
384,Ahuimanu,US,21.4447,-157.8378,74.91,73,20,12.66,few clouds
385,Urusha,RU,54.05,122.9,9.86,88,65,4.03,broken clouds
386,Hurricane,US,37.1753,-113.2899,70.14,22,3,4.63,clear sky
387,Rawatbhata,IN,24.9333,75.5833,86.59,12,3,5.19,clear sky
388,Curuguaty,PY,-24.4694,-55.6945,82.2,80,56,5.57,broken clouds
389,Marfino,RU,55.7028,37.3822,35.74,51,0,6.71,clear sky
390,Jos,NG,9.9167,8.9,90.23,12,64,6.17,broken clouds
391,Piacabucu,BR,-10.4056,-36.4344,84.02,64,18,9.46,few clouds
392,Labuhan,ID,-6.8844,112.2051,77.13,87,28,6.06,light rain
393,Ostrovnoy,RU,68.0531,39.5131,19.35,91,93,10.69,overcast clouds
394,Tottori,JP,35.5,134.2333,41.74,72,0,4.85,clear sky
395,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,72,6,10.09,clear sky
396,Broken Hill,AU,-31.95,141.4333,55.11,58,0,0.0,clear sky
397,Roseburg,US,43.2165,-123.3417,51.91,87,100,8.05,overcast clouds
398,Mizdah,LY,31.4451,12.9801,88.12,6,1,15.23,clear sky
399,Eureka,US,40.8021,-124.1637,52.41,94,100,5.01,light rain
400,Ambanja,MG,-13.6833,48.45,77.05,89,12,2.17,few clouds
401,Buchanan,LR,5.8808,-10.0467,83.25,72,45,11.1,scattered clouds
402,Salalah,OM,17.0151,54.0924,80.69,89,0,3.44,clear sky
403,Phon,TH,15.816,102.5998,75.11,59,93,6.8,overcast clouds
404,Guiuan,PH,11.0333,125.7247,82.35,82,99,16.02,overcast clouds
405,Lavrentiya,RU,65.5833,-171.0,-12.37,93,25,9.84,scattered clouds
406,Wattegama,LK,6.7989,81.4808,73.85,94,56,2.39,broken clouds
407,Beringovskiy,RU,63.05,179.3167,-11.15,96,99,10.78,overcast clouds
408,Paita,PE,-5.0892,-81.1144,77.88,64,90,10.07,overcast clouds
409,Graaff-Reinet,ZA,-32.2522,24.5308,66.92,43,0,6.87,clear sky
410,Mae Chan,TH,20.1467,99.8526,71.78,59,6,1.21,clear sky
411,Fernie,CA,49.5,-115.0687,46.49,96,100,6.38,overcast clouds
412,Saint George,US,37.1041,-113.5841,68.43,34,0,1.99,clear sky
413,Syracuse,IT,37.0881,15.2792,56.79,74,100,18.21,overcast clouds
414,Corrente,BR,-3.7367,-43.3394,86.29,65,100,3.38,light rain
415,Bolivar,US,37.6145,-93.4105,62.94,73,100,8.93,overcast clouds
416,Primorsk,UA,46.7348,36.3443,42.28,64,91,17.67,overcast clouds
417,Yelnya,RU,54.5786,33.1837,28.54,87,58,7.78,broken clouds
418,Riosucio,CO,5.4216,-75.7032,74.73,59,87,1.19,overcast clouds
419,Reforma,MX,18.1,-91.0167,93.79,36,0,10.87,clear sky
420,Opuwo,NA,-18.0607,13.84,75.9,42,0,10.47,clear sky
421,Navalmoral De La Mata,ES,39.8916,-5.5406,55.96,47,100,11.79,overcast clouds
422,Bambanglipuro,ID,-7.95,110.2833,76.28,89,82,3.47,broken clouds
423,Fort Nelson,CA,58.8053,-122.7002,33.39,51,75,6.91,broken clouds
424,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,34,100,41.43,dust
425,Abapo,BO,-18.8333,-63.4667,84.02,41,66,0.38,broken clouds
426,Port Macquarie,AU,-31.4333,152.9167,60.89,87,3,5.64,clear sky
427,Heihe,CN,50.2441,127.4902,34.38,75,100,9.42,light snow
428,Cardoso,BR,-20.0819,-49.9142,89.24,41,31,6.44,scattered clouds
429,Sioux Lookout,CA,50.1001,-91.917,37.47,65,75,4.61,broken clouds
430,Tiznit,MA,29.5833,-9.5,55.36,81,94,12.55,overcast clouds
431,Stromness,GB,58.965,-3.296,40.96,75,100,15.01,overcast clouds
432,Conceicao Do Araguaia,BR,-8.2578,-49.2647,84.74,62,100,3.8,moderate rain
433,Coronado,US,32.6859,-117.1831,68.41,73,75,8.05,broken clouds
434,Khani,GE,41.9563,42.9566,36.97,85,64,5.37,broken clouds
435,Pueblo Nuevo,MX,23.3833,-105.3833,70.63,18,2,8.28,clear sky
436,Mbaiki,CF,3.8678,17.9892,81.63,57,85,6.06,overcast clouds
437,Darnah,LY,32.767,22.6367,69.64,52,67,13.91,broken clouds
438,Tirat Karmel,IL,32.7617,34.9719,67.55,68,0,13.8,clear sky
439,Smyrna,US,33.884,-84.5144,71.31,30,40,5.75,scattered clouds
440,El Angel,EC,0.6167,-77.9333,55.45,60,90,2.95,light rain
441,Powell River,CA,49.8496,-124.5361,46.67,70,100,13.8,overcast clouds
442,Waverley,ZA,-25.7023,28.2591,63.54,85,0,4.61,clear sky
443,Mandalgovi,MN,45.7625,106.2708,34.61,58,40,11.05,scattered clouds
444,Masuguru,TZ,-11.3667,38.4167,74.75,94,22,2.57,moderate rain
445,Sur,OM,22.5667,59.5289,82.63,54,0,13.15,clear sky
446,Omboue,GA,-1.5746,9.2618,79.14,85,100,1.9,overcast clouds
447,Ferme-Neuve,CA,46.7001,-75.4493,39.79,60,63,6.76,broken clouds
448,Henties Bay,NA,-22.116,14.2845,63.14,75,0,11.65,clear sky
449,Caravelas,BR,-17.7125,-39.2481,84.6,61,7,8.48,clear sky
450,Champerico,GT,14.3,-91.9167,90.14,61,19,9.64,few clouds
451,Katsuura,JP,35.1333,140.3,49.82,90,100,26.11,overcast clouds
452,Talaya,RU,61.3833,152.75,-19.43,100,86,1.81,overcast clouds
453,Zapolyarnyy,RU,69.4154,30.8136,18.68,99,70,4.97,broken clouds
454,New Castle,US,41.0037,-80.347,47.48,61,100,5.75,overcast clouds
455,Tutoia,BR,-2.7619,-42.2744,82.56,85,94,8.48,overcast clouds
456,Coihaique,CL,-45.5752,-72.0662,56.01,71,75,5.75,broken clouds
457,Tanout,NE,14.9709,8.8879,97.36,4,40,5.5,scattered clouds
458,Rakovnik,CZ,50.1037,13.7334,43.54,78,100,21.21,light rain
459,Nangong,CN,37.3581,115.3744,63.39,55,100,15.19,overcast clouds
460,Tallahassee,US,30.4383,-84.2807,81.32,38,0,4.61,clear sky
461,Immokalee,US,26.4187,-81.4173,87.94,68,22,6.35,few clouds
462,Yanam,IN,16.7333,82.2167,78.26,88,56,3.33,broken clouds
463,Carauari,BR,-4.8828,-66.8958,88.36,62,72,1.99,broken clouds
464,Naryan-Mar,RU,67.6713,53.087,2.95,100,82,6.44,broken clouds
465,Urumqi,CN,43.801,87.6005,56.35,31,0,4.47,clear sky
466,Pacific Grove,US,36.6177,-121.9166,59.59,76,0,5.75,clear sky
467,Broome,US,42.2506,-75.833,43.7,71,100,4.61,overcast clouds
468,Vetlanda,SE,57.4289,15.0776,38.5,98,100,9.26,light rain
469,Shimoda,JP,34.6667,138.95,48.11,81,62,10.78,broken clouds
470,Sampit,ID,-2.5333,112.95,73.71,98,99,2.08,overcast clouds
471,Benguela,AO,-12.5763,13.4055,76.93,83,67,7.23,broken clouds
472,Mashhad,IR,36.297,59.6062,75.34,27,0,6.91,clear sky
473,Seymchan,RU,62.8833,152.4333,-14.94,100,95,1.1,overcast clouds
474,Acquaviva,SM,43.9459,12.4185,50.83,68,0,6.91,clear sky
475,Rio Grande,BR,-32.035,-52.0986,75.31,84,99,11.14,overcast clouds
476,Inhambane,MZ,-23.865,35.3833,76.98,73,0,4.61,clear sky
477,Abu Dhabi,AE,24.4667,54.3667,77.11,85,16,5.75,few clouds
478,Muriwai Beach,NZ,-36.8167,174.45,64.87,95,86,4.5,overcast clouds
479,Batagay-Alyta,RU,67.8006,130.4114,-11.52,99,100,5.01,overcast clouds
480,Shaoyang,CN,27.2315,111.4525,59.58,67,13,3.31,few clouds
481,Mundo Novo,BR,-11.8589,-40.4725,84.63,46,75,9.6,broken clouds
482,Lumeje,AO,-11.55,20.7833,71.24,75,61,5.03,broken clouds
483,Winnemucca,US,40.973,-117.7357,53.65,35,100,14.97,overcast clouds
484,Kichmengskiy Gorodok,RU,59.9816,45.7854,18.59,95,100,2.06,overcast clouds
485,Qasigiannguit,GL,68.8193,-51.1922,39.45,81,10,1.21,clear sky
486,Askino,RU,56.0901,56.5783,38.86,100,100,14.43,overcast clouds
487,Kurilsk,RU,45.2333,147.8833,36.12,80,13,6.02,few clouds
488,Alugan,PH,12.2188,125.4808,80.24,87,100,13.62,overcast clouds
489,Serik,TR,36.9169,31.0989,62.85,63,18,2.82,few clouds
490,Half Moon Bay,US,37.4636,-122.4286,62.55,70,0,18.41,mist
491,Lebanon,US,36.2081,-86.2911,68.27,37,20,5.75,few clouds
492,Livingstone,ZM,-17.8419,25.8543,69.31,88,88,1.57,light rain
493,Araouane,ML,18.9048,-3.5265,102.0,7,0,7.83,clear sky
494,Dongsheng,CN,39.8161,109.9776,47.16,22,13,12.95,few clouds
495,Gamboma,CG,-1.8764,15.8644,80.94,69,52,2.64,broken clouds
496,De-Kastri,RU,51.4667,140.7833,34.41,93,100,3.42,overcast clouds
497,Tymovskoye,RU,50.8456,142.655,33.73,92,29,4.16,scattered clouds
498,Umm Lajj,SA,25.0213,37.2685,79.18,56,100,5.21,overcast clouds
499,Beatrice,US,40.2681,-96.747,52.18,49,0,6.91,clear sky
500,Zheshart,RU,62.0731,49.5733,17.28,96,99,2.3,overcast clouds
501,Ancud,CL,-41.8697,-73.8203,54.23,81,100,8.66,overcast clouds
502,Wajir,KE,1.7471,40.0573,93.16,36,0,0.0,clear sky
503,Oytal,KZ,42.9057,73.2697,59.49,42,12,6.13,few clouds
504,Ternate,ID,0.8,127.4,80.85,77,100,3.18,moderate rain
505,Changji,CN,44.0167,87.3167,59.79,31,0,4.47,clear sky
506,Davidson,US,36.1501,-86.7833,68.5,33,100,8.05,overcast clouds
507,Rio Real,BR,-11.4847,-37.9328,87.49,47,62,11.32,broken clouds
508,Tuatapere,NZ,-46.1333,167.6833,55.31,85,100,5.84,moderate rain
509,Juneau,US,58.3019,-134.4197,37.4,94,40,0.0,scattered clouds
510,San Cristobal,VE,7.7669,-72.225,84.38,45,100,9.6,overcast clouds
511,Sheridan,US,44.8333,-106.9173,59.45,15,0,12.66,clear sky
512,Oyem,GA,1.5995,11.5793,76.41,77,49,4.32,scattered clouds
513,Touros,BR,-5.1989,-35.4608,85.64,59,20,15.57,few clouds
514,Na Wa,TH,17.4897,104.1006,68.07,69,98,4.83,overcast clouds
515,Lucea,JM,18.451,-78.1736,84.06,68,5,9.19,clear sky
516,Itupiranga,BR,-5.1347,-49.3267,88.12,78,64,0.31,broken clouds
517,Ixtapa,MX,20.7,-105.2,76.23,61,75,6.91,broken clouds
518,Puertollano,ES,38.6871,-4.1073,44.19,66,100,22.32,overcast clouds
519,Paratinga,BR,-12.6906,-43.1842,96.03,25,2,5.17,clear sky
520,Ciawi,ID,-7.5117,107.9767,66.38,94,27,2.01,scattered clouds
521,Osakarovka,KZ,50.565,72.5692,36.97,74,92,11.32,overcast clouds
522,Valdivia,CL,-39.8142,-73.2459,62.69,55,87,2.95,overcast clouds
523,Narasannapeta,IN,18.4167,84.05,78.3,90,19,6.17,few clouds
524,Kunda,IN,25.7167,81.5167,88.99,4,0,5.5,clear sky
525,Emba,KZ,48.8264,58.1442,47.39,87,100,8.97,overcast clouds
526,Valparaiso,CL,-33.0393,-71.6273,70.03,45,0,12.66,clear sky
527,Lahij,YE,13.1667,44.5833,80.01,37,2,4.76,clear sky
528,Santiago Del Estero,AR,-27.7951,-64.2615,67.33,55,100,4.65,overcast clouds
529,Shelburne,CA,44.0787,-80.2041,44.91,67,100,5.7,overcast clouds
530,Faya,SA,18.3851,42.4509,70.32,20,2,3.24,clear sky
531,Guarapari,BR,-20.6667,-40.4975,85.89,65,7,9.19,clear sky
532,Jizan,SA,17.3333,42.6667,85.14,44,1,3.65,clear sky
533,Owando,CG,-0.4819,15.8999,78.21,77,83,2.26,light rain
534,Kitimat,CA,54.0524,-128.6534,38.91,54,100,0.87,overcast clouds
535,Oussouye,SN,12.485,-16.5469,96.98,33,3,17.27,clear sky
536,Lethem,GY,3.3803,-59.7968,86.43,61,97,10.04,overcast clouds
537,Chuy,UY,-33.6971,-53.4616,70.41,54,85,9.24,overcast clouds
538,Launceston,AU,-41.45,147.1667,60.62,67,40,10.36,scattered clouds
539,Kungurtug,RU,50.5994,97.5228,30.06,91,95,1.66,overcast clouds
540,Siniscola,IT,40.5719,9.6922,53.15,72,100,3.69,overcast clouds
541,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,82.62,54,74,7.0,broken clouds
542,Sinnamary,GF,5.3833,-52.95,80.49,82,95,14.07,overcast clouds
543,Vadso,NO,70.0744,29.7487,26.76,59,40,16.11,scattered clouds
544,Jumla,NP,29.2747,82.1838,49.8,34,16,5.03,few clouds
545,Zyryanka,RU,65.75,150.85,-5.87,99,100,7.4,overcast clouds
546,Minab,IR,27.1467,57.0801,75.52,41,0,0.0,clear sky
547,Diffa,NE,13.3154,12.6113,96.85,6,75,7.47,broken clouds
548,Vallenar,CL,-28.5708,-70.7581,84.94,20,0,8.48,clear sky
549,Olafsvik,IS,64.8945,-23.7142,31.69,70,68,26.33,broken clouds
550,Ocean City,US,39.2776,-74.5746,55.18,42,40,7.0,scattered clouds
551,Hun,LY,29.1268,15.9477,94.42,4,0,8.84,clear sky
552,Peniche,PT,39.3558,-9.3811,62.29,54,100,16.71,overcast clouds
553,Palaikastron,GR,35.2,26.25,62.46,52,69,12.66,broken clouds
554,Kununurra,AU,-15.7667,128.7333,71.58,88,38,0.0,scattered clouds
555,Nyurba,RU,63.2842,118.3319,-0.9,100,81,3.31,broken clouds
556,Minot,US,48.2325,-101.2963,47.8,61,0,13.8,clear sky
557,Luderitz,NA,-26.6481,15.1594,62.26,76,0,7.76,clear sky
558,Stolbishche,RU,55.6468,49.216,28.85,86,75,15.99,light shower snow
559,Khorixas,NA,-20.3667,14.9667,75.54,38,0,18.99,clear sky
560,Aars,DK,56.804,9.5144,42.57,86,96,21.74,overcast clouds
561,Fortuna,US,40.5982,-124.1573,52.14,93,100,13.8,overcast clouds
562,Sabha,LY,27.0377,14.4283,93.4,5,0,9.78,clear sky
563,Fairbanks,US,64.8378,-147.7164,7.92,76,100,3.44,light snow
564,Innisfail,AU,-17.5333,146.0333,78.04,82,66,2.82,broken clouds
565,San Quintin,MX,30.4833,-115.95,62.69,71,14,9.84,few clouds
566,Meulaboh,ID,4.1363,96.1285,77.32,86,100,2.84,overcast clouds
567,Ormara,PK,25.2088,64.6357,79.0,74,100,11.23,overcast clouds
568,Panaba,MX,21.2833,-88.2667,95.49,30,4,13.47,clear sky
569,Nouakchott,MR,18.0858,-15.9785,73.33,80,9,15.19,clear sky
570,Kulunda,RU,52.566,78.9385,40.91,75,90,10.02,overcast clouds
571,Ajdabiya,LY,30.7554,20.2263,87.33,9,3,7.11,clear sky
572,Axim,GH,4.8699,-2.2405,84.6,72,74,8.95,broken clouds
573,Ranong,TH,9.9658,98.6348,75.72,92,100,4.16,overcast clouds
574,Bischheim,FR,48.6163,7.7552,48.29,40,0,14.97,light rain
575,Isangel,VU,-19.55,169.2667,79.21,85,87,6.4,overcast clouds
576,Druzhba,UA,52.0428,33.9453,34.59,62,90,6.62,overcast clouds
577,Fuzesgyarmat,HU,47.1,21.2167,42.94,65,82,4.63,broken clouds
578,Atikokan,CA,48.7555,-91.6216,35.26,82,100,3.2,overcast clouds
579,Jorhat,IN,26.75,94.2167,69.58,94,97,6.64,overcast clouds
580,Matola,MZ,-25.9622,32.4589,80.55,74,20,2.3,light rain
581,Jinchang,CN,38.4953,102.1739,49.3,23,0,5.08,clear sky
582,Kulhudhuffushi,MV,6.6221,73.07,83.32,68,100,1.36,overcast clouds
583,Verkh-Suetka,RU,53.3,80.05,34.65,88,95,6.08,overcast clouds
584,Hamilton,US,39.1834,-84.5333,54.93,55,100,10.36,overcast clouds
585,Almonte,ES,37.2647,-6.5167,63.28,62,100,10.27,light rain
586,Camabatela,AO,-8.1881,15.375,66.52,91,66,2.91,light rain
587,Saint-Leu,RE,-21.15,55.2833,76.06,81,99,3.33,light rain
588,Gizo,SB,-8.103,156.8419,81.55,83,96,12.88,moderate rain
589,Paslek,PL,54.0616,19.6593,41.56,62,100,28.68,light rain
590,Solnechnyy,RU,50.7214,136.6319,31.8,82,97,2.42,overcast clouds
591,Brownwood,US,31.7093,-98.9912,78.8,60,100,13.8,overcast clouds
592,Marion,US,39.7684,-86.1555,59.38,50,75,16.11,broken clouds
593,San Javier,ES,37.8063,-0.8374,51.51,72,75,32.21,broken clouds
594,Atambua,ID,-9.1061,124.8925,71.67,88,7,3.83,clear sky
595,Panguna,PG,-6.3164,155.4848,69.64,97,99,1.01,light rain
596,Dukat,RU,62.55,155.55,-11.36,100,88,2.3,overcast clouds
597,Xiongzhou,CN,25.1167,114.3,58.93,68,0,1.07,clear sky
598,Le Port,RE,-20.9373,55.2919,77.0,84,99,6.8,light rain
599,Roma,US,43.2128,-75.4557,45.52,70,100,10.36,overcast clouds
600,Dembi Dolo,ET,8.5333,34.8,66.52,62,66,2.39,broken clouds
601,Marathon,US,44.9,-89.7668,37.18,88,100,5.75,overcast clouds
602,Brewster,US,41.3973,-73.6171,54.19,49,40,10.36,scattered clouds
603,Jiwani,PK,25.05,61.7417,79.56,71,21,7.4,few clouds
604,Det Udom,TH,14.906,105.0784,71.42,73,67,6.53,broken clouds
605,Praia Da Vitoria,PT,38.7333,-27.0667,62.85,67,20,9.1,few clouds
606,San Andres,CO,12.5847,-81.7006,86.02,66,75,13.8,broken clouds
607,Esil,KZ,51.9556,66.4042,40.23,85,100,13.76,overcast clouds
608,Teguise,ES,29.0605,-13.564,64.62,56,20,20.71,few clouds
609,Slave Lake,CA,55.2834,-114.769,39.18,60,40,5.75,scattered clouds
610,Hervey Bay,AU,-25.2986,152.8535,71.65,79,3,7.74,clear sky
611,Ironton,US,38.5368,-82.6829,60.85,51,100,3.44,overcast clouds
612,Saint-Alexandre,FR,44.2278,4.6214,56.1,37,0,11.7,clear sky
613,Dikson,RU,73.5069,80.5464,-4.23,96,12,7.31,few clouds
614,Porto Novo,BJ,6.4965,2.6036,87.62,67,81,12.33,broken clouds
615,Grants Pass,US,42.439,-123.3284,52.48,92,40,13.8,mist
616,Dunedin,NZ,-45.8742,170.5036,58.8,82,100,7.0,overcast clouds
617,Cuencame,MX,24.8711,-103.6964,79.5,12,42,15.26,scattered clouds
618,Faanui,PF,-16.4833,-151.75,81.93,72,100,18.57,overcast clouds
619,Sola,VU,-13.8833,167.55,81.95,76,95,12.55,overcast clouds
620,Paamiut,GL,61.994,-49.6678,33.91,95,100,11.88,overcast clouds
621,Kayes,ML,14.0,-11.0,100.89,10,41,8.03,scattered clouds
622,Kavaratti,IN,10.5669,72.642,83.05,72,57,5.93,broken clouds
623,Casa Branca,BR,-21.7739,-47.0864,86.83,64,12,4.14,few clouds
624,Haines Junction,CA,60.7522,-137.5108,31.95,55,100,4.61,overcast clouds
625,Jimma,ET,7.6667,36.8333,70.88,42,78,1.3,broken clouds
626,Gobabis,NA,-22.45,18.9667,75.31,31,8,10.71,clear sky
627,Zhanaozen,KZ,43.3,52.8,52.57,51,94,26.49,overcast clouds
628,Mackay,AU,-21.15,149.2,70.68,94,36,5.75,scattered clouds
629,Gimli,CA,50.6336,-96.9907,33.82,75,28,11.5,scattered clouds
630,Pyapon,MM,16.2833,95.6833,79.39,66,67,4.27,broken clouds
631,Taquara,BR,-29.6506,-50.7806,77.49,85,100,1.01,overcast clouds
632,Cap Malheureux,MU,-19.9842,57.6142,78.48,85,100,8.01,overcast clouds
633,North Bend,US,43.4065,-124.2243,49.91,96,100,12.66,overcast clouds
634,Boa Vista,BR,2.8197,-60.6733,89.58,51,75,3.44,broken clouds
635,Amapa,BR,1.0,-52.0,77.27,92,98,1.25,overcast clouds
636,Mtimbira,TZ,-8.7833,36.35,75.61,87,35,2.06,scattered clouds
637,Bogandinskiy,RU,56.8937,65.8938,41.52,99,100,4.92,overcast clouds
638,Gasa,PS,31.5,34.4667,68.88,65,5,11.05,clear sky
639,Kenai,US,60.5544,-151.2583,34.03,91,100,3.44,overcast clouds
640,Acarau,BR,-2.8856,-40.12,84.13,74,94,13.31,light rain
641,Sao Filipe,CV,14.8961,-24.4956,71.49,74,9,11.27,clear sky
642,Stephenville,US,32.2207,-98.2023,76.15,62,75,10.36,broken clouds
643,Marienburg,PL,54.0359,19.0266,41.88,73,100,30.13,light rain
644,Anqing,CN,30.5092,117.0506,61.3,54,100,1.54,overcast clouds
645,Chester,US,40.1254,-75.8749,51.39,56,20,11.5,few clouds
646,Oistins,BB,13.0667,-59.5333,86.09,54,20,14.97,few clouds
647,Machico,PT,32.7,-16.7667,62.71,55,40,12.66,scattered clouds
648,Sexsmith,CA,55.35,-118.786,34.95,51,75,10.36,broken clouds
649,Markova,UA,48.6758,24.4138,30.36,67,69,5.17,broken clouds
650,Izumo,JP,35.3667,132.7667,37.35,62,0,3.71,clear sky
651,Amberley,US,39.2048,-84.428,54.25,55,100,8.05,overcast clouds
652,La Palma,US,33.8464,-118.0467,66.09,74,40,4.61,haze
653,Nemuro,JP,43.3236,145.575,37.04,88,48,13.13,scattered clouds
654,Okakarara,NA,-20.5833,17.4333,74.3,42,9,8.03,clear sky
655,Tynda,RU,55.1667,124.7167,0.43,94,33,3.38,scattered clouds
656,Eyl,SO,7.9803,49.8164,80.46,70,70,10.33,broken clouds
657,Tual,ID,-5.6667,132.75,82.17,65,100,4.0,overcast clouds
658,Yekaterinovka,RU,52.0508,44.3451,31.57,92,100,11.12,overcast clouds
659,Medea,DZ,36.2642,2.7539,50.72,84,98,8.63,overcast clouds
660,Oranjemund,NA,-28.55,16.4333,61.45,82,1,6.53,clear sky
661,Idah,NG,7.1065,6.7342,99.66,26,90,5.77,overcast clouds
662,Taber,CA,49.8167,-112.1518,50.2,43,100,24.16,overcast clouds
663,San Pedro,PH,14.35,121.0167,81.63,71,75,4.61,broken clouds
664,Sharanga,RU,57.1775,46.5396,27.46,91,100,10.47,overcast clouds
665,Eucaliptus,BO,-17.5833,-67.5167,58.62,45,69,13.6,broken clouds
666,Asfi,MA,32.2994,-9.2372,58.86,74,94,19.64,overcast clouds
667,Shumyachi,RU,53.8583,32.4242,29.32,86,88,6.8,overcast clouds
668,Gotsu,JP,35.0,132.2167,43.41,46,0,4.32,clear sky
669,Nizwa,OM,22.9333,57.5333,83.53,13,0,3.53,clear sky
670,Moerai,PF,-22.4333,-151.3333,81.25,79,99,9.86,overcast clouds
671,Nayudupeta,IN,13.9,79.9,78.57,83,94,9.08,overcast clouds
672,Tamale,GH,9.4008,-0.8393,98.64,27,100,5.17,overcast clouds
673,Alyangula,AU,-13.8483,136.4192,75.07,94,6,0.0,clear sky
674,Severnyy,RU,50.677,36.5532,37.44,48,0,6.71,clear sky
675,Marsa Matruh,EG,31.3525,27.2453,65.52,67,4,12.35,clear sky
676,Khartoum,SD,15.5518,32.5324,100.02,16,0,10.51,clear sky
677,Balkhash,KZ,46.844,74.9804,46.92,56,7,6.98,clear sky
678,Moron,AR,-34.6534,-58.6198,72.81,24,0,2.84,clear sky
679,Zeya,RU,53.75,127.2667,18.0,77,63,3.56,broken clouds
680,Zhangjiakou,CN,40.81,114.8794,52.92,26,1,5.75,clear sky
681,Lodwar,KE,3.1191,35.5973,93.6,25,1,14.63,clear sky
682,Majene,ID,-3.5403,118.9707,77.76,84,97,3.09,overcast clouds
683,Ilula,TZ,-7.6766,36.0366,63.52,96,81,3.44,broken clouds
684,Bandarbeyla,SO,9.4942,50.8122,80.11,72,60,8.68,broken clouds
685,Turkistan,KZ,43.0,68.0,73.22,30,0,7.65,clear sky
686,Linxia,CN,35.6003,103.2064,46.04,25,82,1.81,broken clouds
687,Tateyama,JP,34.9833,139.8667,50.09,85,100,28.12,light rain
688,Grand-Santi,GF,4.25,-54.3833,79.95,93,84,3.8,moderate rain
689,Eldorado,BR,-23.7869,-54.2836,75.07,78,88,5.73,moderate rain
690,Letka,RU,59.6011,49.4232,26.55,92,100,7.0,overcast clouds
691,Sao Felix Do Xingu,BR,-6.6447,-51.995,85.95,61,78,3.42,light rain
